user_id,recomendations
1499,"[12810464, 908318, 985999, 1029743, 1082185]"
1500,"[874972, 862349, 859075, 1108131, 1054424]"
1501,"[874972, 862349, 1048068, 1082185, 903325]"
1502,"[874972, 908531, 866211, 1081177, 12810393]"
1503,"[874972, 1029743, 1127831, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 1127831, 951590]"
1505,"[874972, 1029743, 1082185, 1127831, 951590]"
1506,"[1000753, 995242, 1136257, 1044078, 1004906]"
1507,"[874972, 1101010, 819978, 1106523, 879755]"
1508,"[874972, 1082185, 940947, 1058997, 951412]"
1509,"[12810391, 1082185, 981760, 1029743, 926905]"
1510,"[874972, 1070820, 1082185, 951590, 916122]"
1511,"[874972, 5569471, 1042438, 952317, 862682]"
1512,"[874972, 1058997, 1082185, 944139, 1029743]"
1513,"[874972, 1119051, 985999, 903325, 995478]"
1514,"[874972, 885863, 9836460, 1126899, 1081177]"
1515,"[874972, 861445, 986912, 1029743, 1082185]"
1516,"[874972, 1029743, 1082185, 1127831, 951590]"
1517,"[874972, 962568, 865456, 981760, 862349]"
1518,"[874972, 962229, 981760, 1029743, 5585510]"
1519,"[874972, 1003188, 970030, 1070820, 854754]"
1520,"[874972, 1071939, 826249, 995242, 1029743]"
1521,"[874972, 1082185, 854852, 1133018, 1053690]"
1522,"[874972, 1082185, 1106523, 1127831, 951590]"
1523,"[874972, 995242, 923746, 1077555, 1029743]"
1524,"[874972, 5568378, 1085604, 1126899, 1082185]"
1525,"[904129, 878996, 859075, 1029743, 1082185]"
1526,"[874972, 6034857, 847344, 986912, 866211]"
1527,"[836445, 12810393, 1081177, 951590, 1029743]"
1528,"[874972, 1050851, 9677236, 1029743, 1075368]"
1529,"[849202, 913210, 5592931, 1126899, 1082185]"
1530,"[874972, 1023720, 1082185, 961554, 1081177]"
1531,"[874972, 9420312, 1000237, 1082185, 961554]"
1532,"[874972, 951590, 995242, 965766, 979707]"
1533,"[874972, 919423, 883404, 1029743, 1082185]"
1534,"[874972, 1082185, 893018, 1070820, 923746]"
1535,"[874972, 883404, 1101173, 909894, 844165]"
1536,"[874972, 840361, 1075470, 1029743, 981760]"
1537,"[848029, 1096036, 5568378, 1029743, 923746]"
1538,"[874972, 1082185, 1106523, 1127831, 951590]"
1539,"[874972, 1029743, 1082185, 1106523, 1127831]"
1540,"[874972, 993638, 8090537, 990797, 883404]"
1541,"[849202, 5568378, 1104343, 1029743, 1082185]"
1542,"[938138, 1097001, 925862, 1133018, 896085]"
1543,"[9835223, 965766, 5569327, 995242, 1053690]"
1544,"[874972, 1029743, 1082185, 1127831, 951590]"
1545,"[874972, 1106523, 1029743, 1082185, 1106523]"
1546,"[874972, 1003188, 12302069, 1068719, 909894]"
1547,"[874972, 1053690, 5569327, 995242, 909894]"
1548,"[1000753, 952317, 1128016, 951590, 995242]"
1549,"[874972, 840361, 939636, 986912, 1122358]"
1550,"[874972, 1082185, 840361, 1133018, 1044078]"
1551,"[874972, 1029743, 1082185, 1127831, 951590]"
1552,"[874972, 865456, 5568729, 1029743, 951590]"
1553,"[874972, 981760, 908531, 1068719, 990797]"
1554,"[874972, 1029743, 1082185, 1127831, 951590]"
1555,"[874972, 1029743, 1082185, 1106523, 1127831]"
1556,"[874972, 995242, 880150, 1014948, 1029743]"
1557,"[874972, 1028816, 1007269, 1106523, 1082185]"
1558,"[874972, 9677202, 9420312, 1029743, 1082185]"
1559,"[874972, 1028816, 1082990, 1053690, 1026118]"
1560,"[874972, 835530, 965766, 1092937, 1029743]"
1561,"[874972, 1029743, 1082185, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 5569327, 835098, 1126899, 981760]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 1127831, 951590]"
1566,"[849202, 844179, 1044078, 979707, 1102959]"
1567,"[848029, 1082185, 1133018, 862682, 1029743]"
1568,"[1000753, 1004906, 833025, 1133018, 1051323]"
1569,"[874972, 995242, 1029743, 1082185, 1106523]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 981760, 8090509, 1029743, 1082185]"
1572,"[12262830, 1082185, 1096036, 1058997, 5569230]"
1573,"[874972, 1029743, 1082185, 1127831, 951590]"
1574,"[874972, 1106523, 1127831, 1082185, 951590]"
1575,"[874972, 1051516, 1135476, 1082185, 862349]"
1576,"[874972, 995242, 1082185, 981760, 961554]"
1577,"[874972, 1029743, 1082185, 1106523, 1127831]"
1578,"[874972, 1130858, 1044078, 873203, 1029743]"
1579,"[874972, 1009449, 991223, 951590, 908531]"
1580,"[874972, 896369, 827656, 1044078, 921836]"
1581,"[874972, 8090536, 1003188, 1029743, 1082185]"
1582,"[874972, 1029743, 1082185, 1127831, 951590]"
1583,"[874972, 1029743, 1082185, 1127831, 951590]"
1584,"[874972, 840361, 835243, 1029743, 1082185]"
1585,"[874972, 9677236, 848319, 1082185, 916122]"
1586,"[874972, 1029743, 1082185, 1127831, 951590]"
1587,"[874972, 840361, 1051211, 1029743, 1082185]"
1588,"[874972, 1082185, 908531, 901062, 845208]"
1589,"[874972, 1029743, 1127831, 1082185, 951590]"
1590,"[874972, 878996, 916122, 1070820, 1082185]"
1591,"[874972, 866211, 1135476, 1082185, 878996]"
1592,"[874972, 1127179, 825365, 936924, 1048727]"
1593,"[874972, 1070820, 981760, 962229, 1082185]"
1594,"[874972, 906262, 1106523, 1096036, 986912]"
1595,"[874972, 951590, 1082185, 1006184, 1038985]"
1596,"[1065538, 1082185, 916122, 883932, 923673]"
1597,"[874972, 1029743, 1082185, 1127831, 951590]"
1598,"[1000753, 862349, 970119, 951590, 1044078]"
1599,"[982469, 1053690, 879755, 951590, 1004906]"
1600,"[874972, 837751, 1108131, 948384, 1029743]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[874972, 995242, 1081177, 1082185, 962568]"
1603,"[874972, 1029743, 1082185, 1127831, 951590]"
1604,"[874972, 856772, 832678, 1051211, 944486]"
1605,"[874972, 1029743, 1082185, 1127831, 951590]"
1606,"[874972, 1029743, 1082185, 1127831, 951590]"
1607,"[874972, 1092026, 5569230, 1029743, 1082185]"
1608,"[874972, 1058997, 1082185, 845208, 1022254]"
1609,"[874972, 951590, 1070820, 5569230, 1082185]"
1610,"[874972, 1029743, 1082185, 1127831, 951590]"
1611,"[874972, 995242, 981760, 1044078, 1003188]"
1612,"[874972, 862349, 999104, 923746, 866211]"
1613,"[874972, 1106523, 1127831, 1082185, 951590]"
1614,"[874972, 1003188, 1082185, 1029743, 1082185]"
1615,"[874972, 1082185, 1127831, 1029743, 951590]"
1616,"[874972, 1029743, 1127831, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 1127831, 951590]"
1618,"[874972, 1075214, 1082185, 862349, 903325]"
1619,"[874972, 981760, 899624, 1082185, 1075368]"
1620,"[874972, 1133018, 1072523, 5569230, 1044078]"
1621,"[874972, 1133018, 1068719, 1101010, 926905]"
1622,"[874972, 995242, 1055504, 1082185, 981760]"
1623,"[874972, 1101173, 840361, 1106523, 1044078]"
1624,"[874972, 993638, 1029743, 1082185, 1106523]"
1625,"[874972, 1029743, 1082185, 1127831, 951590]"
1626,"[874972, 1029743, 1082185, 1127831, 951590]"
1627,"[874972, 1026118, 1046262, 1082185, 903325]"
1628,"[874972, 1058997, 1074524, 1029743, 1082185]"
1629,"[874972, 1029743, 1082185, 1127831, 951590]"
1630,"[1000753, 923746, 883932, 1082185, 866211]"
1631,"[874972, 965766, 8090536, 1029743, 1082185]"
1632,"[874972, 1029743, 1082185, 1106523, 1127831]"
1633,"[874972, 5569327, 1028816, 951590, 1029743]"
1634,"[825343, 995242, 859075, 1082185, 947798]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1636,"[904997, 1044078, 1133018, 844179, 1082185]"
1637,"[874972, 981760, 1116821, 1039156, 859427]"
1638,"[874972, 862349, 882247, 901666, 1025641]"
1639,"[874972, 1029743, 1127831, 1082185, 951590]"
1640,"[874972, 989069, 1061220, 1106523, 999270]"
1641,"[874972, 1012284, 1126899, 854852, 921836]"
1642,"[874972, 1051516, 1104343, 951590, 1082185]"
1643,"[874972, 1133018, 1085604, 893018, 844165]"
1644,"[874972, 1029743, 1082185, 1106523, 1127831]"
1645,"[874972, 933835, 1137775, 854754, 1029743]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 1127831]"
1648,"[874972, 998444, 1029743, 1082185, 1106523]"
1649,"[874972, 903325, 1025641, 1082185, 1133018]"
1650,"[874972, 1025611, 1071939, 903325, 6034857]"
1651,"[874972, 1029743, 1082185, 1106523, 1127831]"
1652,"[874972, 1106523, 1029743, 1082185, 1106523]"
1653,"[9835223, 987562, 1018740, 1029743, 908531]"
1654,"[874972, 1029743, 1082185, 1106523, 1127831]"
1655,"[874972, 1082185, 1106523, 1127831, 951590]"
1656,"[874972, 1029743, 1082185, 1127831, 951590]"
1657,"[874972, 1133018, 1096036, 1053690, 1004906]"
1658,"[874972, 1138443, 1070702, 1068719, 1006184]"
1659,"[874972, 833025, 901062, 1044078, 866211]"
1660,"[874972, 1043590, 826249, 1029743, 1082185]"
1661,"[874972, 1029743, 1127831, 1082185, 951590]"
1662,"[874972, 1126899, 1135476, 1055425, 12988031]"
1663,"[874972, 1004906, 1029743, 1082185, 1106523]"
1664,"[1000753, 1082185, 923746, 862349, 916122]"
1665,"[874972, 995242, 907099, 1061220, 837751]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1082185, 1106523, 1127831, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 1127831]"
1669,"[874972, 1019247, 1126899, 1029743, 1082185]"
1670,"[874972, 1029743, 1082185, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 1127831]"
1673,"[1013928, 824005, 979707, 1133018, 1053690]"
1674,"[874972, 1029743, 1082185, 1127831, 951590]"
1675,"[874972, 1029743, 1082185, 1127831, 951590]"
1676,"[874972, 6034857, 1058404, 1082185, 878996]"
1677,"[874972, 983584, 999198, 995242, 1082185]"
1678,"[874972, 1029743, 981760, 1082185, 1127831]"
1679,"[874972, 1029743, 1082185, 1127831, 951590]"
1680,"[970747, 840361, 1006184, 1126899, 1082185]"
1681,"[874972, 1106523, 5569230, 1082185, 1127831]"
1682,"[874972, 1082185, 1106523, 1127831, 951590]"
1683,"[874972, 969866, 866871, 5569471, 9833277]"
1684,"[874972, 995242, 840361, 951590, 1082185]"
1685,"[874972, 1082185, 909714, 1029743, 962568]"
1686,"[874972, 933835, 1018740, 986912, 825365]"
1687,"[874972, 866211, 916122, 872137, 832678]"
1688,"[874972, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 1127831, 951590]"
1692,"[874972, 1126899, 1048507, 1085604, 1076056]"
1693,"[874972, 1070820, 878996, 1082185, 903325]"
1694,"[874972, 1085604, 933067, 951590, 947798]"
1695,"[874972, 1029743, 1082185, 1106523, 1127831]"
1696,"[874972, 1029743, 1082185, 1106523, 1127831]"
1697,"[874972, 844179, 857503, 5568378, 1081177]"
1698,"[874972, 1106523, 844179, 12810393, 833025]"
1699,"[874972, 840361, 12810393, 986912, 1101173]"
1700,"[874972, 8019716, 828867, 1029743, 1082185]"
1701,"[874972, 1082185, 5569230, 995242, 1029743]"
1702,"[874972, 1029743, 1127831, 1082185, 951590]"
1703,"[874972, 901062, 982790, 1106523, 986912]"
1704,"[874972, 1135476, 914190, 1029743, 1082185]"
1705,"[874972, 1029743, 1108131, 1127758, 828867]"
1706,"[874972, 1133018, 913210, 943233, 1029743]"
1707,"[874972, 1100972, 912704, 1029743, 1085604]"
1708,"[874972, 1053690, 987562, 1029743, 1082185]"
1709,"[874972, 1011300, 979707, 1029743, 862732]"
1710,"[874972, 1128240, 952317, 1106523, 1082185]"
1711,"[874972, 1029743, 1082185, 1127831, 951590]"
1712,"[874972, 5568378, 1085983, 840361, 1137775]"
1713,"[874972, 1029743, 1082185, 1106523, 1127831]"
1714,"[874972, 1029743, 1082185, 1127831, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 1127831]"
1716,"[874972, 1082185, 1043590, 859075, 870547]"
1717,"[874972, 995242, 870547, 1029743, 1082185]"
1718,"[874972, 1019247, 947201, 883404, 1029743]"
1719,"[874972, 899624, 995965, 1106523, 1082185]"
1720,"[874972, 1082185, 990797, 1070820, 859075]"
1721,"[874972, 1029743, 1082185, 1106523, 1127831]"
1722,"[874972, 1037332, 979707, 1058997, 1006184]"
1723,"[874972, 880150, 832001, 922561, 1029743]"
1724,"[874972, 995965, 5592931, 1102959, 1029743]"
1725,"[874972, 1029743, 1082185, 1127831, 951590]"
1726,"[874972, 6533936, 1101173, 1029743, 866211]"
1727,"[874972, 1029743, 1082185, 1127831, 951590]"
1728,"[874972, 1031864, 1029743, 1082185, 1106523]"
1729,"[874972, 1082185, 844165, 1029743, 1082185]"
1730,"[874972, 1029743, 1082185, 1106523, 1127831]"
1731,"[874972, 1058997, 923746, 1082185, 866211]"
1732,"[874972, 995242, 1053690, 1082185, 961554]"
1733,"[874972, 879755, 1029743, 1082185, 1106523]"
1734,"[874972, 1122568, 879755, 1029743, 1082185]"
1735,"[874972, 1029743, 854852, 951590, 5569230]"
1736,"[874972, 1029743, 1127831, 1082185, 951590]"
1737,"[874972, 866211, 962568, 871440, 859010]"
1738,"[874972, 981760, 965766, 1085604, 999270]"
1739,"[874972, 1106523, 962229, 1096036, 1053690]"
1740,"[874972, 1082185, 862349, 1075368, 1096036]"
1741,"[874972, 1029743, 1082185, 1127831, 951590]"
1742,"[874972, 993638, 929018, 1029743, 1082185]"
1743,"[874972, 940947, 856772, 990797, 7155863]"
1744,"[874972, 1029743, 1127831, 1082185, 951590]"
1745,"[874972, 923746, 871756, 911622, 1029743]"
1746,"[874972, 1029743, 1127831, 1082185, 951590]"
1747,"[825343, 1099089, 1029743, 1082185, 1106523]"
1748,"[874972, 1003188, 932863, 1106523, 947798]"
1749,"[874972, 8090537, 979707, 951590, 1029743]"
1750,"[874972, 1082185, 981760, 916122, 909714]"
1751,"[874972, 1133018, 840361, 5569230, 1053690]"
1752,"[874972, 895166, 952317, 951590, 981760]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 844179, 6034857, 995242, 923746]"
1755,"[874972, 5569230, 1082185, 951590, 12810393]"
1756,"[874972, 1065593, 1029743, 1082185, 1106523]"
1757,"[874972, 1029743, 1082185, 1127831, 951590]"
1758,"[874972, 908531, 5568378, 1126899, 1132771]"
1759,"[874972, 1061220, 997907, 1058997, 1082185]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 981760, 1068719, 1082185, 1133018]"
1762,"[874972, 5574377, 1135476, 1029743, 5569230]"
1763,"[874972, 957736, 1106523, 1037840, 979707]"
1764,"[874972, 1133018, 1082185, 1075368, 878996]"
1765,"[874972, 1058997, 962568, 1082185, 908531]"
1766,"[874972, 922561, 819978, 8090537, 1043590]"
1767,"[874972, 873627, 847982, 982790, 5568378]"
1768,"[874972, 10457044, 900802, 925862, 1077490]"
1769,"[12810464, 1082185, 981760, 866211, 6034857]"
1770,"[874972, 1028816, 833025, 995242, 1082185]"
1771,"[874972, 1029743, 1082185, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 903325, 1087102, 916122, 5569471]"
1774,"[874972, 1082185, 981760, 1106523, 8090521]"
1775,"[874972, 981760, 981521, 1082185, 908531]"
1776,"[874972, 8293447, 1029743, 1082185, 878996]"
1777,"[874972, 1106523, 5569230, 1082185, 1127831]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 909894, 862349, 1029743, 1082185]"
1780,"[874972, 909714, 990797, 1106523, 5569327]"
1781,"[874972, 1082185, 1004906, 961554, 854852]"
1782,"[874972, 1029743, 1082185, 1127831, 951590]"
1783,"[874972, 951590, 898068, 1058997, 981760]"
1784,"[874972, 934369, 948650, 1126899, 1082185]"
1785,"[874972, 1082185, 1130777, 878996, 901666]"
1786,"[874972, 1082185, 1106523, 1127831, 951590]"
1787,"[874972, 995242, 1119051, 1029743, 1082185]"
1788,"[874972, 1098844, 848319, 995242, 866211]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 5569327, 951590, 899624, 819978]"
1791,"[948670, 852856, 1009449, 995242, 1082185]"
1792,"[874972, 892531, 5569230, 1075368, 890695]"
1793,"[874972, 859075, 840361, 1029743, 878996]"
1794,"[874972, 1029624, 1106523, 893018, 10344585]"
1795,"[874972, 995965, 986912, 1082185, 8090521]"
1796,"[849202, 5569230, 844179, 5568378, 987562]"
1797,"[874972, 1082185, 909714, 981760, 862349]"
1798,"[874972, 1070820, 847982, 1082185, 866211]"
1799,"[874972, 1029743, 1082185, 1127831, 951590]"
1800,"[874972, 1082185, 908531, 9859182, 1029743]"
1801,"[874972, 859010, 1085604, 9884698, 1029743]"
1802,"[874972, 856772, 13506200, 885290, 7441210]"
1803,"[874972, 5585510, 1022254, 847982, 1138292]"
1804,"[874972, 995242, 986912, 1082185, 981760]"
1805,"[874972, 1029743, 1082185, 1106523, 1127831]"
1806,"[874972, 1126899, 1029743, 1082185, 1106523]"
1807,"[874972, 1057260, 962568, 1058997, 923746]"
1808,"[874972, 949023, 1029743, 1082185, 1106523]"
1809,"[874972, 6034857, 1068719, 995242, 1082185]"
1810,"[874972, 845208, 840361, 1029743, 899624]"
1811,"[874972, 1029743, 1082185, 1106523, 1127831]"
1812,"[836445, 961554, 962568, 1062966, 1029743]"
1813,"[874972, 1029743, 1082185, 1127831, 951590]"
1814,"[874972, 844179, 845208, 1081177, 824005]"
1815,"[874972, 916122, 870547, 1029743, 961554]"
1816,"[874972, 5569845, 1051323, 1070820, 1136257]"
1817,"[874972, 1053690, 5569327, 1082185, 993466]"
1818,"[874972, 1070820, 8019716, 1029743, 1082185]"
1819,"[874972, 1029743, 1082185, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[12810464, 932863, 862682, 1106523, 1082185]"
1822,"[1038663, 913785, 830887, 859075, 844179]"
1823,"[848029, 998119, 1070820, 1082185, 901062]"
1824,"[874972, 908531, 5568378, 1106523, 962229]"
1825,"[874972, 1029743, 1082185, 1127831, 951590]"
1826,"[874972, 995242, 908531, 859075, 5592931]"
1827,"[874972, 1082185, 1106523, 1127831, 951590]"
1828,"[874972, 1029743, 951590, 1082185, 1127831]"
1829,"[874972, 1037863, 852856, 995242, 1082185]"
1830,"[874972, 1029743, 1082185, 1127831, 951590]"
1831,"[825343, 903325, 824005, 1058997, 1082185]"
1832,"[874972, 961554, 840361, 1058997, 1082185]"
1833,"[874972, 844179, 871756, 1133018, 908531]"
1834,"[874972, 981760, 1126899, 1082185, 1127831]"
1835,"[874972, 1058997, 923746, 1082185, 916122]"
1836,"[874972, 961554, 1024306, 1058997, 1082185]"
1837,"[874972, 883068, 995242, 854852, 965842]"
1838,"[874972, 859075, 8090536, 833025, 909894]"
1839,"[874972, 1024731, 1106523, 1029743, 1082185]"
1840,"[874972, 1082185, 1106523, 1127831, 951590]"
1841,"[874972, 1082185, 986912, 1037863, 872137]"
1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1843,"[874972, 1082185, 940947, 951590, 8090539]"
1844,"[874972, 1029743, 1082185, 1106523, 1127831]"
1845,"[874972, 1014948, 1126899, 878996, 1082185]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 1133018, 923746, 951590, 908531]"
1848,"[874972, 5569471, 986912, 910473, 957736]"
1849,"[874972, 859010, 883404, 995242, 6534077]"
1850,"[874972, 819978, 985999, 916122, 1082185]"
1851,"[874972, 1029743, 1044078, 1082185, 1127831]"
1852,"[874972, 981760, 5569230, 1029743, 1082185]"
1853,"[874972, 1029743, 981760, 819765, 1029743]"
1854,"[874972, 1082185, 1096036, 995242, 1068719]"
1855,"[874972, 1029743, 1082185, 1127831, 951590]"
1856,"[874972, 1106523, 8090536, 1044078, 1096036]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 1058997, 1081177, 1026118, 1062002]"
1859,"[874972, 1029743, 1082185, 1127831, 951590]"
1860,"[874972, 1029743, 1082185, 1127831, 951590]"
1861,"[874972, 995242, 923746, 866211, 844179]"
1862,"[874972, 901666, 970202, 995242, 1082185]"
1863,"[874972, 1029743, 1082185, 1127831, 951590]"
1864,"[874972, 1053690, 1004906, 1082185, 961554]"
1865,"[874972, 907099, 990656, 1082185, 862349]"
1866,"[874972, 1029743, 1127831, 1082185, 951590]"
1867,"[12810464, 844179, 12810393, 1029743, 1082185]"
1868,"[1000753, 1133018, 856060, 1106301, 836445]"
1869,"[848029, 6034857, 856252, 1058997, 844179]"
1870,"[874972, 1029743, 1082185, 1127831, 951590]"
1871,"[874972, 1082185, 1029743, 1082185, 1106523]"
1872,"[874972, 878996, 1053690, 1058997, 1082185]"
1873,"[874972, 962229, 908531, 12810393, 926905]"
1874,"[874972, 1029743, 1082185, 1127831, 951590]"
1875,"[874972, 1029743, 1127831, 1082185, 951590]"
1876,"[874972, 995242, 1085604, 980823, 1029743]"
1877,"[874972, 8090440, 1029743, 1082185, 1106523]"
1878,"[874972, 1029743, 1082185, 1127831, 951590]"
1879,"[874972, 951590, 1082185, 1133018, 981760]"
1880,"[874972, 1133018, 908531, 965766, 5568378]"
1881,"[874972, 995242, 1082185, 981760, 901062]"
1882,"[874972, 1029743, 5569230, 962229, 5568378]"
1883,"[874972, 1133018, 1138189, 8090521, 1004906]"
1884,"[874972, 1029743, 1082185, 1106523, 1127831]"
1885,"[874972, 1029743, 1082185, 1106523, 1127831]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 878996, 866211, 1029743, 1082185]"
1888,"[874972, 1029743, 1082185, 1127831, 951590]"
1889,"[874972, 826249, 1132771, 944836, 865456]"
1890,"[874972, 1081177, 833025, 1058997, 1082185]"
1891,"[874972, 1029743, 1082185, 1106523, 1127831]"
1892,"[874972, 856252, 1059902, 885290, 991592]"
1893,"[874972, 1029743, 1082185, 1127831, 951590]"
1894,"[874972, 1127831, 981760, 1029743, 1082185]"
1895,"[874972, 1133018, 819765, 987562, 949965]"
1896,"[874972, 1101010, 1040935, 995242, 1082185]"
1897,"[874972, 1029743, 1082185, 1127831, 951590]"
1898,"[874972, 1135476, 970119, 1057260, 1104414]"
1899,"[874972, 951590, 1029743, 1082185, 981760]"
1900,"[874972, 901062, 824005, 1070820, 1082185]"
1901,"[836445, 921836, 13841744, 1106523, 987562]"
1902,"[874972, 1029743, 1082185, 1127831, 951590]"
1903,"[874972, 5569327, 917033, 1029743, 1082185]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 1127831, 951590]"
1906,"[12810391, 13115579, 1022119, 995242, 981760]"
1907,"[12810464, 951590, 1082185, 1029743, 1075368]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 1029743, 1082185, 1106523, 1127831]"
1910,"[874972, 1029743, 1082185, 1127831, 951590]"
1911,"[874972, 1029743, 840361, 1044078, 5568378]"
1912,"[938138, 5585510, 1082212, 1029743, 1082185]"
1913,"[874972, 1029743, 1082185, 1127831, 951590]"
1914,"[948670, 1029743, 1082185, 1106523, 1127831]"
1915,"[874972, 1029743, 1082185, 1127831, 951590]"
1916,"[874972, 999581, 940700, 1029743, 1082185]"
1917,"[874972, 1133018, 1056509, 923746, 12263788]"
1918,"[874972, 995242, 1029743, 1082185, 1106523]"
1919,"[904129, 908531, 1043590, 1133018, 981760]"
1920,"[874972, 976199, 979707, 878996, 862349]"
1921,"[874972, 1082185, 1106523, 1127831, 951590]"
1922,"[874972, 862349, 1082185, 1029743, 1082185]"
1923,"[874972, 1082185, 1053690, 901062, 979707]"
1924,"[874972, 866211, 5569327, 995242, 1082185]"
1925,"[874972, 1029743, 1082185, 1106523, 1127831]"
1926,"[874972, 923746, 901062, 844179, 6034857]"
1927,"[9835223, 1053690, 933835, 951590, 987562]"
1928,"[874972, 896369, 1082185, 862349, 908531]"
1929,"[874972, 903325, 8090537, 951590, 1106523]"
1930,"[874972, 5569471, 5585510, 971922, 5569327]"
1931,"[12262830, 1096317, 1082185, 1130858, 1129576]"
1932,"[874972, 852856, 1029743, 1082185, 1106523]"
1933,"[874972, 951590, 995242, 1082185, 1127831]"
1934,"[874972, 1029743, 1082185, 1127831, 951590]"
1935,"[874972, 912704, 1126899, 965766, 961554]"
1936,"[874972, 1132771, 940947, 1029743, 962229]"
1937,"[874972, 1117514, 998444, 962229, 862349]"
1938,"[874972, 1082185, 1106523, 1127831, 951590]"
1939,"[874972, 879755, 932863, 995242, 1044078]"
1940,"[874972, 1037863, 897954, 1082185, 845208]"
1941,"[874972, 8090509, 910473, 1133018, 1044078]"
1942,"[874972, 845208, 910473, 5569230, 1133018]"
1943,"[874972, 8090537, 1011300, 1029743, 1092026]"
1944,"[874972, 1028816, 933637, 1070820, 1082185]"
1945,"[874972, 1029743, 1082185, 1106523, 1127831]"
1946,"[874972, 1029624, 1135476, 1082185, 923746]"
1947,"[874972, 909714, 880427, 951590, 1126899]"
1948,"[874972, 961554, 1119051, 824005, 916993]"
1949,"[874972, 1043590, 951590, 1133018, 969866]"
1950,"[874972, 1133018, 883404, 1044078, 1029743]"
1951,"[874972, 1029743, 1082185, 1106523, 1127831]"
1952,"[1000753, 899624, 917033, 1029743, 834117]"
1953,"[874972, 1081177, 871756, 986912, 832678]"
1954,"[825343, 866211, 1037840, 1082185, 1044078]"
1955,"[874972, 903325, 1117514, 1082185, 1055504]"
1956,"[874972, 923746, 1044078, 834117, 854405]"
1957,"[874972, 995242, 908531, 951590, 1082185]"
1958,"[874972, 1029743, 1082185, 1106523, 1127831]"
1959,"[874972, 1029743, 1082185, 1106523, 1127831]"
1960,"[874972, 13842214, 1040371, 1044078, 862349]"
1961,"[874972, 1029743, 1037840, 947798, 893018]"
1962,"[874972, 844179, 944534, 995242, 833025]"
1963,"[874972, 840361, 959985, 862349, 903325]"
1964,"[874972, 1037863, 984715, 1002771, 883404]"
1965,"[874972, 1053690, 1003188, 1082185, 1044078]"
1966,"[874972, 1082185, 897954, 944317, 1029743]"
1967,"[874972, 6034857, 1122358, 961554, 916993]"
1968,"[874972, 923746, 995242, 1082185, 823721]"
1969,"[874972, 995242, 908531, 1044078, 873964]"
1970,"[874972, 1053690, 1029743, 1082185, 1106523]"
1971,"[874972, 916381, 921744, 899624, 945805]"
1972,"[874972, 951590, 995242, 1082185, 1127831]"
1973,"[874972, 1127831, 951590, 1029743, 1082185]"
1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1975,"[874972, 919534, 898212, 840361, 995242]"
1976,"[874972, 982790, 1065593, 1133018, 1096036]"
1977,"[874972, 1029743, 1082185, 1127831, 951590]"
1978,"[1000753, 840361, 1029743, 1082185, 1106523]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[874972, 1029743, 903325, 1082185, 840361]"
1982,"[874972, 1029743, 1082185, 1106523, 1127831]"
1983,"[874972, 5569230, 843744, 1029743, 1082185]"
1984,"[874972, 1029743, 1082185, 1127831, 951590]"
1985,"[874972, 927400, 951590, 1106523, 5569230]"
1986,"[874972, 1029743, 1082185, 1127831, 951590]"
1987,"[874972, 1058997, 844179, 1094955, 1029743]"
